oferta_ganadora,marca,modelo,año,antiguedad,kilometraje,km_por_año,transmisión,combustible,cilindrada,tracción,valor_inicial,numero_pujas,visitas,ratio_oferta_inicial,mandante,numero_propietarios,meses_dueño_actual,funciona,tiene_llaves,es_chatarra,limitaciones_dominio,permiso_circulacion_vigente,revision_tecnica_vigente,tiene_multas,monto_multas_utm
9000000,MITSUBISHI,MONTERO SPORT,2015,10,197077.0,17916.090909090908,AUTOMATICA,DIESEL,2.5,4X2,2000000,11,1.637,4.5,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9000000,MITSUBISHI,MONTERO SPORT,2015,10,197077.0,17916.090909090908,AUTOMATICA,DIESEL,2.5,4X2,2000000,11,1.637,4.5,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9000000,MITSUBISHI,MONTERO SPORT,2015,10,197077.0,17916.090909090908,AUTOMATICA,DIESEL,2.5,4X2,2000000,11,1.637,4.5,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9000000,MITSUBISHI,MONTERO SPORT,2015,10,197077.0,17916.090909090908,AUTOMATICA,DIESEL,2.5,4X2,2000000,11,1.637,4.5,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9000000,MITSUBISHI,MONTERO SPORT,2015,10,197077.0,17916.090909090908,AUTOMATICA,DIESEL,2.5,4X2,2000000,11,1.637,4.5,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9000000,MITSUBISHI,MONTERO SPORT,2015,10,197077.0,17916.090909090908,AUTOMATICA,DIESEL,2.5,4X2,2000000,11,1.637,4.5,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
9000000,MITSUBISHI,MONTERO SPORT,2015,10,197077.0,17916.090909090908,AUTOMATICA,DIESEL,2.5,4X2,2000000,11,1.637,4.5,Cia. Seguros,2.0,16.0,1,0,0,0,1,1,0,0.0
9000000,MITSUBISHI,MONTERO SPORT,2015,10,197077.0,17916.090909090908,AUTOMATICA,DIESEL,2.5,4X2,2000000,11,1.637,4.5,Cia. Seguros,2.0,16.0,1,0,0,0,1,1,1,2.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,126.0,0,0,0,0,0,0,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,0,0.0
2900000,NISSAN,X TRAIL,2013,12,158400.0,12184.615384615385,MECANICA,GASOLINA,2.5,4X4,2000000,6,547.0,1.45,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,1.5
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,1.0,74.0,0,0,0,0,0,0,0,0.0
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,1,0,0,0,0,0,1,2.5
6100000,SUZUKI,GRAND NOMADE,2019,6,63770.0,9110.0,AUTOMATICA,GASOLINA,2.4,4X4,2000000,13,1.164,3.05,Cia. Seguros,2.0,16.0,1,0,0,0,1,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,3.0,4.0,0,0,0,0,0,0,1,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,13.0,0,1,0,0,1,1,1,1.5
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,1,0,0,0,0,1,1,13.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,3.0,16.0,0,0,0,0,1,1,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,3.0,4.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,1,1,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6900000,CITROËN,C3,2022,3,78405.0,19601.25,MECANICA,DIESEL,1.5,4X2,2000000,15,1.178,3.45,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,3.0,0,0,0,0,0,0,0,0.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.5
5300000,SUZUKI,JIMNY,2022,3,94697.0,23674.25,AUTOMATICA,GASOLINA,1.5,4X4,2000000,11,1.252,2.65,Cia. Seguros,2.0,16.0,1,0,0,0,1,1,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,1.0,10.0,0,0,0,0,1,1,1,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
13000000,FORD,RANGER,2024,1,68118.0,34059.0,AUTOMATICA,DIESEL,3.2,4X4,2500000,18,2.629,5.2,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,17.0,0,0,0,0,0,0,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,1,0,0,0,1,1,0,0.0
4100000,FORD,RANGER,2018,7,262221.0,32777.625,MECANICA,DIESEL,3.2,4X2,2500000,5,666.0,1.64,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,1.5
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,1.0,41.0,0,0,0,0,0,0,0,0.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,3.0,17.0,1,1,0,0,1,1,1,2.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10100000,MITSUBISHI,L200,2022,3,67641.0,16910.25,MECANICA,DIESEL,2.4,4X4,2500000,18,1.162,4.04,Cia. Seguros,2.0,16.0,1,0,0,0,1,0,1,1.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,10.0,0,0,0,0,0,0,0,0.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,1,1,0,0,0,1,1,13.0
7200000,MITSUBISHI,L200,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X4,2500000,6,901.0,2.88,Cia. Seguros,2.0,16.0,1,0,0,0,1,1,1,1.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,13.0,1,1,0,0,1,1,0,0.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6400000,TOYOTA,NEW HI,2022,3,76735.0,10269.333333333334,MECANICA,DIESEL,2.4,4X2,2500000,10,848.0,2.56,Cia. Seguros,2.0,16.0,1,0,0,0,1,0,0,0.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,5.0,0,0,0,0,0,0,0,0.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,1,0,0,0,0,0,1,2.5
2700000,RAM,VAN,2021,4,56227.0,11245.4,MECANICA,GASOLINA,1.4,4X2,2500000,2,368.0,1.08,Cia. Seguros,2.0,16.0,1,0,0,0,1,1,1,1.5
5300000,MAXUS,T60,2022,3,76735.0,19183.75,MECANICA,DIESEL,2.8,4X2,2500000,7,584.0,2.12,Cia. Seguros,1.0,22.0,0,0,0,0,0,0,0,0.0
5300000,MAXUS,T60,2022,3,76735.0,19183.75,MECANICA,DIESEL,2.8,4X2,2500000,7,584.0,2.12,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
